10.2971,"European Optical Society","Hollerithallee 8 Hannover, 30419 Germany"
10.3118,"Japanese Society for Extremophiles",Japan
10.3161,"BioOne (Museum and Institute of Zoology at the Polish Academy of Sciences)",
10.2750,"The Association for Rural Planning",Japan
10.3112,Erdkunde,"Meckenheimer Allee 166 Bonn, 53115 Germany"
10.2515,"EDP Sciences","17 av. du Hoggar PA de Courtaboeuf BP 112 Les Ulis cedex A, 91944 France"
10.3852,"Mycological Society of America","Oregon State University Dept of Botany and Plant Pathology Cordley 2082 Corvalis, OR 97331-2902 USA"
10.1102,"E-MED LTD.","13 A Mauretania Building 4 Jardine Road, Atlantic Wharf London, E1W 3WB UK"
10.2216,"International Phycological Society","c/o Alliance Communications Group 810 E 10th St Lawrence, KS 66044 USA"
10.5708,"Binwin BT","Barlang u. 7 Solymar, H-2083 Hungary"
10.3117,"Japanese Society for Root Research",Japan
10.3188,"Swiss Forestry Society","PO Box 13 Pfaffikon, 8808 Switzerland"
10.3141,"Transportation Research Board","500 Fifth St., NW Washington D.C., 20001 USA"
10.3107,"Graduate School of Environmental Science, Okayama University",Japan
10.2308,"American Accounting Association","5717 Bessie Drive Sarasota, FL 34233-2399 USA"
10.3172,"McFarland & Company, Inc.","PO Box 611 Jefferson, NC 28694 USA"
10.3200,"Informa UK (Heldref Publications)","4 Park Square Milton Park, Abingdon, OXON OX14 4RN UK"
10.4298,"ReVision Publishing","PO Box 1855 Sebastopol, CA 95473 USA"
10.2989,"Informa UK (National Inquiry Services Center)","4 Park Square Milton Park, Abingdon, OXON OX14 4RN UK"
10.3192,"Japan Society for Immunology of Reproduction",Japan
10.3173,"The Japanese Society of Agricultural Informatics",Japan
10.3167,"Berghahn Books","20 Jay Street Suite 512 Brooklyn, NY 11201 USA"
10.2967,"Society of Nuclear Medicine","1850 Samuel Morse Dr. Reston, VA 20190 USA"
10.3197,"White Horse Press","Unipart House Garsington Road Oxford, OX4 29Q UK"
10.3208,"The Japanese Geotechnical Society",Japan
10.3209,"The Society for Actinomycetes Japan",
10.3156,"Japan Society for Fuzzy Theory and Intelligent Informatics",Japan
10.3149,"Men's Studies Press, LLC","2431 Airport Road Oakdale, TN 37829 USA"
10.3103,"Allerton Press","MAIK Profsoyusnaya St. 90 Moscow, 117997 Russia"
10.2310,"Decker, Inc.","50 King St. East P.O. Box 620, LCD 1 Hamilton, ON L8N 3K7 Canada"
10.4321,"Instituto de Salud Carlos III/BNCS/SciELO Espana","c/Sinesio Delgado 8, pabellon 8 Madrid, C.P.28029 Spain"
10.3414,"Schattauer GmbH (Methods of Information in Medicine)","Holderlinstrasse 3 Stuttgart, D-70174 Germany"
10.2319,"The Angle Orthodontist","EH Angle Education and Research Foundation, BCD, Dept. of Orthodontics 3302 Gaston Ave. Dallas, TX 75246 USA"
10.3104,"The Down Syndrome Educational Trust","6 Underley Business Centre Kirkby Lonsdale Cumbria, LA6 2DY UK"
10.3148,"Dietitians of Canada","604-480 University Ave. Toronto, ON M5G 1V2 Canada"
10.3135,"Marine Acoustics Society of Japan",Japan
10.3147,"The Japanese Society of Fish Pathology",Japan
10.2493,"The Japan Society for Precision Engineering",Japan
10.3178,"Japan Society of Hydrology and Water Resources",Japan
10.2461,"SPVS - Sociedade Portuguesa de Vida Selvagem","Estacao de Campo de Quiaios Apartado 16, EC Quiaios Fig. da Foz, 3081-101 Portugal"
10.3159,"BioOne (Torrey Botanical Society)",
10.3415,"Schattauer GmbH (Veterinary and Comparative Orthopaedics and Traumatology)","Holderlinstrasse 3 Stuttgart, D-70174 Germany"
10.3413,"Schattauer GmbH (NuklearMedizin/NuclearMedicine)","Holderlinstrasse 3 Stuttgart, D-70174 Germany"
10.2457,"The Japan Section of the Regional Science Association International",Japan
10.2976,"Informa UK (Human Frontier Science Program Publishing)","4 Park Square Milton Park, Abingdon, OXON OX14 4RN UK"
10.5172,"E-Content Management","PO Box 1027 Maleny, QLD 4552 Australia"
10.3139,"Carl Hanser Verlag GMBH & Co KG","Kolbergerstrasse 22 Muenchen, 81679 Germany"
10.3196,"Vittorio Klostermann GMBH","Frauenlobstr. 22 Frankfurt, D-60487 Germany"
10.3133,,
10.3336,"University of Zagreb, Department of Mathematics","Bijenicka Cesta 30 Zagreb 10000, Croatia"
10.1143,"Japan Society of Applied Physics","2-31-22-5F Yushima, Bunkyo-ku Tokyo, 113-0034 Japan"
10.3191,"Japanese Society for Thermal Medicine",Japan
10.3177,"Center for Academic Publications Japan",Japan
10.3183,"AB Svensk Papperstidning","PO Box 5515 Stockholm, SE-11485 Sweden"
10.3157,"BioOne (American Entomological Society)",
10.3323,"Japan Society of Corrosion Engineering",Japan
10.3175,"Japan Society of Molecular Science",Japan
10.3319,"Chinese Geoscience Union","P.O. Box 23-59 Taipei, 10699 Taiwan"
10.3121,"Marshfield Clinic","1000 N.Oak Avenue Marshfield, WI 54449-5777 USA"
10.3097,"Landscape Online","Meckenheimer Allee 166 Bonn, 53115 Germany"
10.3838,"JStage(Ornithological Society of Japan)",Japan
10.5840,"Philosophy Documentation Center","PO Box 7147 Charlottesville, VA 22906-7147 USA"
10.1105,"American Society of Plant Biologists","15501 Monona Drive Rockville, MD 20855-2768 USA"
10.3354,"Inter-Research Science Center","Nordbunte 23 Oldendorf/Luhe, 21385 Germany"
10.3163,"Medical Library Association","65 E. Wacker Pl. Ste. 1900 Chicago, IL 60601-7246 USA"
10.3311,"Periodica Polytechnica, Budapest University of Technology and Economics","Budapest U of Tech & Econ Budapest, 1521 Hungary"
10.3749,"Mineralogical Association of Canada","490 de la Couronne Quebec, GIK 9A9 Canada"
10.3351,"CRESR, Sheffield Hallam University","Sheffield Hallam University Unit 10, Science Park Sheffield, S1 1WB UK"
10.3361,"Armenian Association of Endoscopic Surgery","Daniel Varoujan 28a Yerevan, 375032 Armenia"
10.3186,"The Phytopathological Society of Japan",Japan
10.3314,"The Japanese Society for Medical Mycology",Japan
10.3179,"The Japan Society of Ultrasonics in Medicine",Japan
10.3190,"Czech Geological Society","V Holesovickach 41 Prague 8, 182 09 Czech Republic"
10.3329,"Bangladesh Journals Online","60 St. Aldates Oxford, OX1 1ST UK"
10.3125,"Vietnam Journals Online","60 St. Aldates Oxford, OX1 1ST UK"
10.3313,"Japan Landslide Society",Japan
10.3158,"BioOne (Field Museum of Natural History)",
10.3174,"American Society of Neuroradiology","2210 Midwest Road Suite 205 Oakbrook, IL 60523 USA"
10.3370,"Institute of Life Cycle Assessment, Japan",Japan
10.3372,"Botanic Garden & Botanical Museum Berlin-Dahlem BGBM","Koningin-Louise-Str. 6-8 Berlin, D-14145 Germany"
10.3379,"The Magnetics Society of Japan",Japan
10.3202,"College Art Association","50 Broadway Floor 21 New York, NY 10004-4800 USA"
10.1075,"John Benjamins Publishing Company","P.O. Box 36224 Amsterdam, NL 1020 ME The Netherlands"
10.4015,"National Taiwan University","No. 1, Sec. 1, Jen-Ai Road Taipei, 100 Taiwan"
10.3128,Scidea,"Hankou Road 49# Room 511 Nanjing, 210093 China"
10.3391,"Regional Euro-Asian Biological Invasions Centre Oy - REABIC","Regional Euro - Asian Biological Invasions Centre Oy PL 3 Helsinki, 00981 Finland"
10.3142,"Improbable Research, Inc.","P.O. Box 380853 Cambridge, MA 02238 USA"
10.3171,"Journal of Neurosurgery Publishing Group","One Morton Drive Suite 200 Charlottesville, VA 22903 USA"
10.3395,"Fundacao Oswaldo Cruz","Av Brasil, 4365 Castelo Mourisco Sala 102 Manguinhos, Rio de Janeiro, Brazil"
10.3384,"Linkoping University Electronic Press","Linkoping, 58183 Sweden"
10.3363,"Japanese Association of Inorganic Phosphorus Chemistry",Japan
10.1295,"Society of Polymer Science, Japan","c/o JST 5-3 Yonbancho Chiyoda-ku Tokyo, 102-0081 Japan"
10.3330,"The Japanese Society for Comparative Physiology and Biochemistry",Japan
10.3312,"Yamashina Institute for Ornithology",Japan
10.3408,"Japanese Association of Forensic Science and Technology",Japan
10.3359,"Institute of Information Science","Presernova 17 Maribor, 2000 Slovenia"
10.3152,"Informa UK (Beech Tree Publishing)","4 Park Square Milton Park, Abingdon, OXON OX14 4RN UK"
10.3373,"Japanese Society of Service Dog Research",Japan
10.3324,"Ferrata Storti Foundation","Via G Belli 4 Pavia, 27100 Italy"
10.3399,"Royal College of General Practitioners","30 Euston Square London, NW1 2FB UK"
10.3371,"Walsh Medical Media, LLC","PO BOX 193 Montvale, NJ 07645 USA"
10.3369,"Tethys, Journal of Weather & Climate of the Western Mediterranean","Universitat de les Illes Ballears DPT-Fisica Palma de Mallorca, 07112 Spain"
10.3388,"Japanese Society of Pediatric Allergy and Clinical Immunology",Japan
10.3124,"The Society of Exploration Geophysicists of Japan",Japan
10.3362,"Practical Action Publishing","Schumacher Center for Technology and Development Bourton on Dunsmore Rugby Warwichshire, CV23 9QZ UK"
10.7727,"West Indian Medical Journal","Faculty of Medical Sciences Univ. of the West Indies Mona, Kingston 7 Jamaica"
10.3722,"CAD Solutions, LLC.","P.O. Box 48693 Tampa, FL 33646 USA"
10.3720,"Japanese Association for Petroleum Engineers",Japan
10.3719,"The Weed Science Society of Japan",Japan
10.3387,"Japanese Society of Eucommia",Japan
10.3368,"University of Wisconsin Press","1930 Monroe Street 3rd Floor Madison, WI 53711 USA"
10.3382,"Poultry Science Association","1800 South Oak Street Suite 100 Champaign, IL 61820 USA"
10.3199,"International Society of Chromosome Botany",Japan
10.3210,"The Center for Fire Science and Technology, Research Institute for Science and Technology, Tokyo University of Science",Japan
10.2969,"The Mathematical Society of Japan",
10.3189,"International Glaciological Society","Scott Polar Research Institute Lensfield Road Cambridge, UK"
10.3389,"Frontiers Media SA","Avenue C.F. Ramuz 43 Case postale 1376 Lausanne, CH-1001 Switzerland"
10.3725,"The Japanese Nematological Society",Japan
10.3341,"Korean Opthalmological Society (KAMJE)",Korea
10.3347,"Korean Society for Parasitology (KAMJE)",Korea
10.3340,"Korean Neurosurgical Society (KAMJE)",Korea
10.3160,"BioOne (Southern California Academy of Sciences)",
10.3747,"MultiMed Inc.","66 Martin Street Milton, ON L9T 2R2 Canada"
10.3736,"Journal of Chinese Integrative Medicine Press","Room 1407, Building of Sci and Tech Mansion 168 Changhai Road Shanghai, 200433 China"
10.3753,"The Japanese Society of Lumbar Spine Disorders",Japan
10.3407,"Nozomi Science","Villa del Prado Manzana 51, Casa 61 Pereira, Risaralda Colombia"
10.3748,"Baishideng Publishing Group Co","Ocean International Centre Buliding D, Rm 903,No. 62 Dungsihuan Zhonglu Beijing, Chauyang District 100025 China"
10.3325,"Croatian Medical Journal","Genetics Salata 12 Zagreb, 10000 Croatia"
10.3176,"Estonian Academy Publishers","6 Kohtu Tallinn, 10130 Estonia"
10.3397,"Institute of Noise Control Engineering","9100 Purdue Road Suite 200 Indianapolis, IN 46268 USA"
10.5604,"Index Copernicus International","Al. Jerozolimskie 179 Warszawa, 02-222 Poland"
10.3392,"Sociotechnology Research Network - Shakai Gijutsu Kenkyuukai",Japan
10.3412,"Japanese Society for Bacteriology",Japan
10.3765,"Semantics and Pragmatics","77 Massachusetts Avenue Room 32-D808 Cambridge, MA 02139 USA"
10.2747,"Bellwether Publishing","8640 Guilford Road, Suite 200 Columbia, MD 21046 USA"
10.3375,"BioOne (Natural Areas Journal)",
10.3374,"BioOne (Bulletin of the Peabody Museum of Natural History)",
10.3356,"BioOne (The Raptor Research Foundation)",
10.3377,"BioOne (African Zoology)",
10.1896,"BioOne (Conservation International)","1919 M Street Washington, DC 20036 USA"
10.3398,"BioOne (Western North American Naturalist)",
10.3752,"Biological Survey Foundation","130 Topaze Way Navan, ON K4B 1K1 Canada"
10.3769,"Japan Radioisotope Association",Japan
10.2341,"Operative Dentistry","7141 Creekwood Estates Brownsburg, IN 46112 USA"
10.3198,"American Society of Agronomy","5585 Guilford Rd. Madison, WI 53711 USA"
10.3797,"Osterreichische Pharmazeutische Gesellschaft","Eisenhuttelgasse 76 Perchtoldsdorf, 2380 Austria"
10.3322,"Wiley (American Cancer Society)","1599 Clifton Road NE Atlanta, GA 30329-4251 USA"
10.3409,"Institute of Systematics and Evolution of Animals, Polish Academy of Sciences","Slawkowska 17 Krakow, 31-016 Poland"
10.3751,"The Middle East Journal","1761 N Street NW Washington, DC 20036 USA"
10.3723,"Society for Underwater Technology","1 Fetter Lane London, EC4A 1BR UK"
10.3358,"Japanese Society for Food Hygiene and Safety",Japan
10.3346,"Korean Academy of Medical Sciences (KAMJE)",Korea
10.3798,"Theory in Action","39-09 Berdan Avenue Fair Lawn, NJ 07410 USA"
10.3726,"Peter Lang, International Academic Publishers","Moosstrasse 1 Pieterlen, CH-2542 Switzerland"
10.3805,"The Japan Epilepsy Society",Japan
10.3774,"Biophilia Rehabilitation Acdemy",Japan
10.3383,diaNet,"Via Gagini 6 Messina, 98121 Italy"
10.3767,"Naturalis Biodiversity Center","Einsteinweg 2, room A112 PO Box 9517 Leiden, 2300 RA The Netherlands"
10.3332,"Cancer Intelligence","ecancermedicalscience 154 Cheltenham Road Bristol, BS6 5RL UK"
10.3170,"Wiley Blackwell (Opulus Press)","111 River Street Hoboken, NJ 07030 USA"
10.3400,"The Editorial Committee of Annals of Vascular Diseases",Japan
10.3776,"East Carolina University","301 Evans Street Suite 401-E Greenville, NC 27858 USA"
10.3180,Reactome,
10.3808,"International Society for Environmental Information Sciences","4246 Albert St., Suite 413 Regina, SK S4S 3R9 Canada"
10.3343,"Korean Society for Laboratory Medicine (KAMJE)",Korea
10.3320,,
10.3353,"The Japanese Society for Oral Pathology",Japan
10.3348,"The Korean Society of Radiology (KAMJE)",Korea
10.3744,"The Society of Naval Architects of Korea",Korea
10.3740,"The Materials Research Society of Korea",Korea
10.3745,"Korea Information Processing Society",Korea
10.3743,"Korean Society for Information Management",Korea
10.3741,"Korea Water Resources Association",Korea
10.3344,"Korean Pain Society (KAMJE)",Korea
10.3345,"Korean Pediatric Society (KAMJE)",Korea
10.3315,"Specjalisci Dermatolodzy","Grojecka 186/309 Warsaw, 02-392 Poland"
10.7790,"Swinburne University of Technology","PO Box 218 Hawthorn, Victoria 3122 Australia"
10.5603,"VM Media Sp zo.o. - VMGroup SK","ul. Swietokrzyska 73 Gdansk, 80-180 Poland"
10.3169,"The Institute of Image Information and Television Engineers",Japan
10.3837,"Korean Society for Internet Information","409 Main Building, Koren Science Technical Hall 635-4 Yoeksam-Dong, Gangham-Gu Seoul, 135-1703 Korea"
10.3803,"Korean Endocrine Society (KAMJE)",Korea
10.3393,"Korean Society of Coloproctology (KAMJE)",Korea
10.3349,"Yonsei University College of Medicine (KAMJE)",Korea
10.3987,"Japan Institute of Heterocyclic Chemistry","1-7-17, Motoakasaka Minato-ku Tokyo, 107-0051 Japan"
10.3793,"Japanese Society of Anti-Aging Medicine",Japan
10.3739,"The Japanese Society of Limnology",Japan
10.3923,"Science Alert","244 5th Ave. #2218 New York, NY 10001 USA"
10.3827,"The Foot and Ankle Online Journal","3130 S. Alameda Corpus Christi, TX 78404 USA"
10.3836,"Tokyo Journal of Mathematics",Japan
10.3733,"California Agriculture","1301 S. 46th St. Building 478 Richmond, CA 94804-4604 USA"
10.3801,"International Association for Fire Safety Science","West Yard House Guilford Grove London, SE10 85T UK"
10.3920,"Wageningen Academic Publishers","Van Godewijckstraat 30 Dordrecht, GX 3311 The Netherlands"
10.3819,"Comparative Cognition Society","Department of Psychology Queen's University Kingston, Ontario K7L 3N6 Canada"
10.3357,"Aerospace Medical Association","320 S. Henry Street Alexandria, VA 22314 USA"
10.3813,"S. Hirzel Verlag","Birkenwaldstr. 44 Stuttgart, 70191 Germany"
10.3750,"Szczecinskie Towarzystwo Naukowe","Acta Ichthyologica et Piscatoria c/o Faculty of Food Sciences and Fisheries West Pomeranian University of Technology ul. Kazimierza, Krolewicza 4 Szczecin 71-550 Poland"
10.3418,"Japan Academy of Midwifery",Japan
10.3746,"The Korean Society of Food Science and Nutrition",Korea
10.1564,"Research Information Ltd","Grenville Court Britwell Rd. Burnham, Buckinghamshire, SL1 8DF UK"
10.3790,"Duncker & Humblot GmbH","Carl-Heinrich-Becker-Weg 9 Berlin, DE 12113 Germany"
10.3842,SIGMA,"Department of Applied Research, Institute of Mathematics 3 Tereshchenkivs'ka Str Kyiv-4, 01601 Ukraine"
10.3814,"Hindawi Publishing Corporation (Syrexe)","Nasr City Free Zone Cairo, 11816 Egypt"
10.3754,"Princeton Theological Seminary Library","PO Box 111 Princeton, NJ 08542 USA"
10.3791,"MyJoVE Corporation","17 Sellers Street Cambridge, MA 02139 USA"
10.3823,"Internet Medical Publishing","Latores 14 Oviedo, 33193 Spain"
10.3756,"Society for Art and Science",Japan
10.3846,"Vilnius Gediminas Technical University","Sauletekio al. 11, LT-10223 Vilnius, Lithuania"
10.3800,"The Plankton Society of Japan (The Japanese Association of Benthology)",Japan
10.3338,"Korean Society for Cytopathology (KAMJE)",Korea
10.3339,"Korean Society of Pediatric Nephrology (KAMJE)",Korea
10.3766,"American Academy of Audiology","11730 Plaza America Drive Suite 300 Reston, VA 20190 USA"
10.3132,"Sherborne Gibbs","3 Arrow Court, Adams Way Springfield Business Park Alcester, Birmingham B49 6PU UK"
10.2144,"Informa UK (Informa Life Sciences)",
10.2459,"Ovid Technologies (Wolters Kluwer) - Italian Federation of Cardiology","Ovid Technologies 333 Seventh Ave., 20th fl New York, NY 10001 USA"
10.3794,"Oxford Brookes University","Oxford Brookes University Wheatley Campus Oxford, OX33 1HX UK"
10.3795,"The Korean Society of Mechanical Engineers",Korea
10.3807,"Korean Journal of Optics and Photonics",Korea
10.3796,"The Korean Society of Fisheries Technology",Korea
10.3809,"The Virtual Explorer Pty Ltd.","P.O. Box 6229 Lanyon P.O., Condor 2906 Canberra, ACT 0200 Australia"
10.3860,PhilJOL,"C/O INASP 60 St. Aldates Oxford, OX1 1ST UK"
10.3884,"Walter de Gruyter GmbH (European Journal of Nanomedicine)","Genthiner Strabe13 Berlin, D-10785 Germany"
10.3788,"Shanghai Institute of Optics and Fine Mechanics","Qinghe Road No. 390 Jiading, Shanghai 201800 China"
10.3757,"Japan Society for Equilibrium Research",Japan
10.3380,"Study Group of Microwave Surgery",Japan
10.2504,"The Kyushu Dental Society",Japan
10.3811,"The Japanese Society for Multiphase Flow",Japan
10.3818,"Justice Research & Statistics Association","777 N. Capitol St. NE Suite 801 Washington DC, 20002 USA"

